timestamps,TP9,AF7,AF8,TP10,Right AUX
1731821826.7760923,-6.260592525824904,41.5764678074047,2.539392069913447,18.441446681506932,102.0
1731821826.7760923,10.292204678058624,-8.639168897643685,14.241539031267166,-8.998199293389916,102.0
1731821826.7905943,11.062624068930745,51.61435928847641,14.824963424354792,23.72966521885246,103.0
1731821826.7905943,7.461100411601365,4.293405149132013,15.015698322094977,-5.953920729458332,103.0
1731821826.7913156,10.44180067628622,-42.919091891497374,8.347456701099873,-30.360507840290666,104.0
1731821826.7913156,1.3800230836495757,21.811096541583538,12.708180049434304,11.444093864411116,104.0
1731821826.8050103,4.43178144749254,29.40683335158974,9.383408988825977,9.005679093301296,105.0
1731821826.8050103,9.596583286300302,-42.107533601112664,14.50333202816546,-35.158799483440816,105.0
1731821826.8206022,10.681154273450375,11.978899558074772,17.061423597857356,9.966833381913602,106.0
1731821826.8206022,5.938961129635572,52.81860707420856,6.769218919798732,23.3070565238595,106.0
1731821826.8212647,12.315490554086864,-24.234551712870598,13.736652537249029,-22.90314732864499,107.0
1731821826.8212647,5.407895335927606,-20.442293157801032,16.92678719945252,-15.464486316777766,107.0
1731821826.8348727,-1.7876721788197756,51.37874559126794,13.28786454256624,26.706625583581626,108.0
1731821826.8348727,-1.7091342797502875,-1.6305963806807995,8.770065396092832,-7.999646005220711,108.0
1731821826.8505483,8.949580593965948,-38.18437854759395,12.932574046775699,-26.280276988632977,109.0
1731821826.8505483,2.6366294687613845,36.91655246261507,12.027518257498741,16.810850300826132,109.0
1731821826.8512816,13.011111945845187,47.51916883699596,16.93800689931959,20.045863762497902,110.0
1731821826.8512816,1.929788377135992,-47.47055013757199,10.505378975532949,-39.96831082645804,110.0
1731821826.8649158,11.451573664322495,5.591150433756411,17.72338589001447,-1.653035780414939,111.0
1731821826.8649158,14.51829162798822,57.07461322378367,22.327202735468745,30.050096143968403,111.0
1731821826.8806365,2.2364601735025644,-28.052989567629993,12.405248153023422,-27.667779872193933,112.0
1731821826.8806365,1.3912427835166454,-18.804216977208853,11.103762968443334,-8.579330498352647,112.0
1731821826.8813195,0.04113889951258898,51.89111188519746,13.239245843142271,29.530250050127506,113.0
1731821826.8813195,13.003632145933807,12.771758348681033,10.722293172962964,-10.236106178723276,113.0
1731821826.8949983,6.107256627641618,-39.85237392783165,0.6806617919355631,-24.806756406091154,114.0
1731821826.8949983,17.31199689488858,39.02585603762418,33.30380910541862,25.255544400773942,114.0
1731821826.9109669,-7.318984213285148,30.480184638872743,15.950673311017454,25.37522119935602,115.0
1731821826.9109669,-10.06407078076154,-42.489003396593034,7.468580211512744,-27.895913769491017,115.0
1731821826.9112484,-0.23187379725277424,4.9291881415992975,11.844263159669936,3.4407079592347145,116.0
1731821826.9112484,4.708534044213593,55.298160744830966,28.023070367984474,22.19256633706391,116.0
1731821826.9249506,4.3682031482458115,-25.969865292310715,25.453759098425508,-32.451111915521324,117.0
1731821826.9249506,5.561231234110892,-14.89228162355721,24.634721008129418,-19.630734867416322,117.0
1731821826.95703,-2.849803766235709,47.94551743194461,19.593335867859423,24.18593301344663,118.0
1731821826.95703,1.9372681770473719,-0.9499345887452364,17.169880696572363,-2.8722431659698486,118.0
1731821826.9578445,0.7031011916697025,-46.056867954321206,15.539284315891564,-24.320569411851466,119.0
1731821826.9578445,-4.974066941067576,26.56450938526541,17.910380887798965,25.034890303388238,119.0
1731821826.9584582,7.23296651430428,30.831735234707594,27.35736817587167,17.203539796173573,120.0
1731821826.9584582,11.70588686130941,-41.36329350993037,24.88903420511633,-37.585994554683566,120.0
1731821826.9592626,10.950427070260048,13.343963041901588,28.494297762401402,3.4332281593233347,121.0
1731821826.9592626,3.264932661317289,54.87555204983801,24.645940707996488,26.17181988991797,121.0
1731821826.9698582,8.811204295605421,-23.27713732421398,23.830642517656088,-22.48053863365203,122.0
1731821826.9698582,4.925448241643608,-9.420807988382876,27.058176179416478,-20.434813357889652,122.0
1731821826.9849577,0.44130819477140903,60.2497882861644,27.293789876624942,33.32998840510845,123.0
1731821826.9849577,4.6075567454099655,12.311750654131174,23.437953022308648,5.65098883304745,123.0
1731821827.0006232,2.853543666191399,-39.44472483266145,17.042724098078907,-36.781916064210236,124.0
1731821827.0006232,1.8736898778006434,38.4985301438719,17.065163497813046,15.29993071872741,124.0
1731821827.0013647,-0.6357829924672842,27.125494378618896,13.429980740882456,2.5506117697805166,125.0
1731821827.0013647,-5.157322038896382,-46.95818384364247,13.609495938755572,-47.18631774093956,125.0
1731821827.0149558,-4.222347049973905,2.576791069470346,8.46339359972626,6.544824922457337,126.0
1731821827.0149558,-13.437460540793836,36.98761056177318,1.9522277768701315,14.996998822316527,126.0
1731821827.0305736,-8.594290098175406,-39.96083102654666,4.798291643150151,-30.95515193324536,127.0
1731821827.0305736,-3.6800615563988686,-18.54616388026625,8.583070398308337,-15.202693319879472,127.0
1731821827.0313032,-8.381115800701082,29.915459745563567,10.83449017163366,18.987472075037658,128.0
1731821827.0313032,6.772958819754422,-2.655328968539834,24.18593301344663,5.138622539117932,128.0
1731821827.0448816,2.9171219654381275,-49.0226086191833,15.430827217176557,-20.490911857225,129.0
1731821827.0448816,-0.7442400911822915,22.252404736354947,12.341669853776693,11.107502868399024,129.0
1731821827.0605564,-0.9686340885236859,13.489819140173495,10.516598675400019,12.566063851118088,130.0
1731821827.0605564,15.374728717841208,-42.54884179588407,24.702039207331836,-25.128387802280486,130.0
1731821827.0612795,5.363016536459327,21.055636750534177,19.234305472113192,17.599969191476703,131.0
1731821827.0612795,2.8385840663686395,47.4294112380594,14.49585222825408,23.557629820890725,131.0
1731821827.074828,12.319230454042554,-34.769849888049066,19.937406663782895,-27.521923773922026,132.0
1731821827.074828,17.465332793071866,-10.759692172519863,20.741485154256225,-3.508026158437133,132.0
1731821827.0905428,17.147441296838224,57.47852241899818,21.654020743444562,34.781069587916136,133.0
1731821827.0905428,14.177960732020438,12.932574046775699,19.903747564181685,-2.5244324700906873,133.0
1731821827.0912836,4.371943048201501,-31.916306221857667,10.744732572697103,-33.73763750027865,134.0
1731821827.0912836,20.96587915159762,34.466917991638184,20.449772957712412,12.618422450497746,134.0
1731821827.1049576,9.443247388117015,12.581023450940847,3.702500956133008,-5.415375135838985,135.0
1731821827.1049576,6.533605222590268,-56.75672172755003,1.7988918786868453,-47.81088103353977,135.0
1731821827.12104,6.881415918469429,-3.859576754271984,6.44384762365371,-13.302824142389,136.0
1731821827.12104,7.932327806018293,35.831981475465,7.517198910936713,14.937160423025489,136.0
1731821827.121343,15.183993820101023,-37.234443958848715,13.953566734679043,-31.01125043258071,137.0
1731821827.121343,21.568003044463694,-20.48717195726931,26.874921081587672,-16.425640605390072,137.0
1731821827.135121,17.596229291521013,54.3220468563959,10.243585978634655,20.87986145261675,138.0
1731821827.135121,16.87068870011717,-6.066117728129029,7.921108106151223,-18.194613284431398,138.0
1731821827.1505854,15.554243915714324,-40.11790682468563,11.062624068930745,-46.67769134696573,139.0
1731821827.1505854,12.988672546111047,27.110534778796136,6.791658319532871,6.645802221260965,139.0
1731821827.151286,12.581023450940847,26.93101958092302,12.824116948060691,-0.8227779902517796,140.0
1731821827.151286,17.091342797502875,-47.709903734736145,18.47884568106383,-49.5424547130242,140.0
1731821827.165166,10.202447079122066,0.6096036927774549,9.203893790952861,-20.50213155709207,141.0
1731821827.165166,14.697806825861335,59.1016389997676,13.373882241547108,2.4047556715086102,141.0
1731821827.1805692,21.36230854690075,-28.759830659255385,15.348549418151379,-35.607587478123605,142.0
1731821827.1805692,12.921354346908629,-13.459899940527976,15.587903015315533,-28.20258556585759,142.0
1731821827.181372,1.61189688090235,46.894605544395745,5.924001529812813,1.1331896865740418,143.0
1731821827.181372,4.925448241643608,-15.083016521297395,8.515752199105918,-32.98965750914067,143.0
1731821827.195021,12.207033455371857,-36.60240086633712,6.772958819754422,-54.65115805249661,144.0
1731821827.195021,22.050450138747692,26.052143091335893,22.46931893378496,3.6015236573293805,144.0
