timestamp,channel_1,channel_2,channel_3,channel_4
126.0,208.67145792767406,-26.96093878056854,-20.1580607611686,242.73446672409773
127.0,-256.9797456553206,-28.344701764173806,-13.100869544781744,662.5176673005335
127.0,-151.09195820987225,-0.08975759893655777,9.072997292503715,803.8484866260551
128.0,262.5746359890327,-13.018591745756567,-1.7016544798389077,1287.8214600919746
128.0,-87.07235076837242,-25.270504000596702,-21.216452448628843,852.0109182554297
129.0,-290.3620926598087,-1.7128741797059774,2.580530969426036,627.3326885174029
129.0,185.04277000762522,-6.5822239220142365,3.5977837573736906,221.61525167431682
130.0,82.50219302251935,-27.069395879283547,-19.28292417153716,91.48169281613082
130.0,-349.8003226555884,-16.788410901091993,-11.425394364632666,563.7394296708517
131.0,23.602508620359004,-7.64435550943017,1.8998691774904728,1016.9367664013989
131.0,211.85411278996617,-22.663793731480837,-13.792751036584377,1222.9828145601787
132.0,-267.02885683625937,-17.102562497369945,-11.69092726148665,1636.150132114999
132.0,-148.12995744496584,-1.5071796821430326,10.4866794757545,1783.1020210739225
133.0,255.22199267614633,-12.367849153466523,-11.189780667424202,2269.80138160754
133.0,-82.74902641959488,-26.811342782340944,-19.518537868745625,1834.2900317674503
134.0,-282.6616386510432,-4.2073874501511455,8.07070410437882,1621.785176385194
134.0,192.41411282029003,-2.01954597607255,13.613235838711262,1211.9127106913365
135.0,94.06596368551254,-19.178206972777843,-10.236106178723276,1076.8836227911524
135.0,-340.5253707654774,-10.580176974646747,3.425748359411955,1554.066807887517
136.0,31.605894525535405,6.466287023387849,20.027164262719452,2006.736818724312
136.0,209.8046476142481,-13.25046554300934,-4.704794144257903,2210.6847830079496
137.0,-254.94524007942528,-15.647741414606571,-11.836783359758556,2622.861027074512
137.0,-150.1869024205953,2.737606767565012,12.308010754175484,2772.3448283034377
138.0,262.1595070939511,-14.996998822316527,5.441554435528815,3257.611807154026
138.0,-84.65263549704105,-24.645940707996488,-13.916167735122144,2817.085251473356
139.0,-284.5876871282235,4.659915344789624,12.218253155238926,2608.9859982389025
139.0,196.32604817394167,6.05115812830627,20.270257759839296,2199.7119165379554
140.0,88.97969974577427,-16.668734102509916,-11.107502868399024,2052.131724386476
140.0,-343.59208872914314,-4.9703270411118865,8.743886096403003,2524.987845234107
141.0,34.863347386941314,0.6769218919798732,10.89058867096901,2992.557617494371
141.0,200.32400122657418,-21.3436090471223,-12.031258157454431,3177.529329402838
142.0,-266.972758336924,-21.930773340165615,-14.024624833837152,3594.5076050125062
142.0,-146.78359346091747,-3.1228164630010724,12.786717948503792,3750.4389937650412
143.0,260.0165444193408,-13.848849535919726,-4.562677945941687,4231.528504365124
143.0,-95.79379746504128,-18.90893417596817,-16.287264307029545,3786.091460042633
144.0,-276.81617502029985,-1.8587302779778838,14.263978431001306,3586.272345310077
144.0,193.8651940030977,-6.978653317317367,10.165048079565167,3172.8881135578267
145.0,93.60969589091837,-15.640261614695191,-9.353489789180458,3032.9747163155116
145.0,-330.25186558719724,2.41597537137568,17.581269691698253,2544.4652442033403
146.0,49.03008841909468,13.25794534292072,21.597922244109213,3001.892407783773
146.0,210.2496957089752,-10.123909180052578,0.28797229658812284,3185.9889831026085
147.0,-265.3758210558444,-3.4444478591904044,8.384855700656772,3600.49144494161
147.0,-128.60019987635314,10.987826069816947,19.72797226626426,3764.830128794536
148.0,272.870580567047,-2.251419773325324,-0.18699499778449535,4247.236084179021
148.0,-104.92289325688034,-19.28292417153716,-12.45760675240308,3777.4522911449894
149.0,-275.2005382394418,2.864763366058469,13.007372045889497,3594.3093903148547
149.0,198.88787964358926,5.4939130349084735,13.878768735565245,3183.6104067307897
150.0,85.69232768472284,-21.620361643843353,-13.24672564305365,3021.115493556019
150.0,-346.2324580978602,-4.140069250948727,1.4585609827190638,3509.327643621713
151.0,53.1364985704422,2.5618314696475863,16.661254302598536,3987.4364539571106
151.0,204.29951487947255,-25.962385492399335,-14.256498631089926,4160.664880004711
152.0,-268.2405844219029,-17.74208538979292,-2.01206617616117,4573.794798559975
152.0,-134.04923411179334,9.061777592636645,18.85657557658851,4742.400708262343
153.0,265.1963058579713,-18.710719478316605,-2.329957672394812,5217.341823335271
153.0,-103.16514027770609,-22.820869529619813,-13.396321641281247,4761.231104539242
154.0,-272.9827775657177,-3.055498263798654,13.616975738666952,4577.710473813582
154.0,199.45260453689843,-8.553151198662817,4.300884949043393,4161.831728790887
155.0,76.40241619478911,-32.91111961007118,-16.91182759962976,3992.376861798577
155.0,-349.77040345594287,-15.580423215404153,-0.06357829924672842,3506.103849859908
156.0,43.655852182768285,-3.066717963665724,12.423947652801871,3979.7659191479906
156.0,196.9431316666305,-29.657406648620963,-20.726525554433465,4149.482579137199
157.0,-270.4546051956713,-19.959846063517034,-8.8560830950737,4567.683802032378
157.0,-134.5802999055013,1.0621315874159336,20.09822236187756,4744.928880632389
158.0,260.9477795083076,-13.740392437204719,-11.144901867955923,5215.258699059952
158.0,-112.83652156312019,-33.03827620856464,-23.37437472306192,4745.306610527914
159.0,-269.14938011113554,1.9597075767815113,7.805171207524836,4572.003386481199
159.0,193.99983040150255,-4.992766440846026,-4.8095113430172205,4156.835222450085
160.0,72.3296651430428,-17.828103088773787,-19.196906472556293,3993.0313442908227
160.0,-345.9070868017152,-3.3210311606526375,4.069011151790619,3505.4344077678397
161.0,53.5067486660555,7.4648403115570545,18.87527507636696,3995.0471503669396
161.0,193.43136560823768,-13.620715638622642,-17.872981888242066,4151.90229440853
162.0,-281.40503226593137,-15.217652919702232,-12.996152346022427,4555.891897472087
162.0,-129.60997286438942,8.108103103935719,8.07444400433451,4742.610142659862
163.0,262.18194649368525,-6.466287023387849,-7.139469015412033,5209.330957630184
163.0,-113.64060005359352,-24.716998807154596,-15.068056921474636,4746.424840614665
164.0,-276.92837201897055,-4.158768750727177,3.777298955246806,4577.239246419165
164.0,197.81452835630625,-12.827856848016381,7.326464013196528,4162.972398277372
165.0,72.6999152386561,-30.480184638872743,-14.028364733792841,3989.590636331588
165.0,-352.3546743253246,-17.080123097635806,-3.4743670588359237,4479.3286655792035
166.0,39.268949534744024,-8.934620994143188,0.8676567897200584,4961.783239663113
166.0,188.4198996676132,-17.30077719502151,-10.86066947132349,5124.805478731636
167.0,-273.9888106537983,-19.36520197056234,-8.83738359529525,5538.997528874315
167.0,-132.37749883159995,3.7585994554683566,14.795044224709272,5731.127409297973
168.0,258.96189263183624,-19.499838368967175,-8.265178902074695,6192.990094225854
168.0,-117.69839150551707,-29.219838353805244,-15.763678313232958,5720.292919126339
169.0,-264.51190416608006,-2.329957672394812,12.648341650143266,5560.490733919665
169.0,202.33980730269104,-7.446140811778605,9.611542886123061,5145.449726487044
170.0,75.95362820010632,-21.440846445970237,-9.375929188914597,4967.602523994166
170.0,-341.69969935156405,-4.0054328525438905,7.24044631421566,4486.449435094837
171.0,58.75756820384413,3.0293189641088247,16.13392840884626,4975.340377002489
171.0,196.25125017482787,-19.619515167549253,-6.604663321748376,5129.614990074653
172.0,-281.03478217031807,-18.635921479202807,-13.011111945845187,5536.211303407326
172.0,-122.42188514955342,5.62106963340193,14.731465925462544,5736.3183904364705
173.0,263.65546707622707,-16.182547108270228,-10.752212372608483,6195.847377792001
173.0,-122.88189284410328,-30.023916844278574,-28.490557862445712,5714.49607419502
174.0,-269.5271100066602,-2.258899573236704,-0.6694420920684934,5562.315805098042
174.0,200.1669254284352,-5.688387832604349,-5.415375135838985,5145.995751880575
175.0,117.8704269034788,-27.83607537019998,-23.32575602363795,5006.755536630284
175.0,-303.78833350073546,-19.178206972777843,-13.762831836938858,4523.3622476574965
176.0,68.00634079426527,-1.0696113873273134,0.8115582903847098,4987.00138506433
176.0,189.26137715764344,-24.862854905426502,-24.89277410507202,5121.054359076079
177.0,-274.02994955331087,-21.104255449958146,-9.873335883021355,5542.400837833993
177.0,-118.26685629878193,2.135482874698937,8.8186840955168,5742.515404663049
178.0,269.1979988105595,-6.507425922900438,-0.34781069587916136,6192.870417427272
178.0,-115.19265853520483,-16.94174679927528,-12.696960349567235,5718.134996851906
179.0,-258.92449363227934,2.8834628658369184,16.646294702775776,5572.387355678715
179.0,208.72007662709802,-1.3875028835609555,14.436013828963041,5150.820222823415
180.0,66.9217698071152,-21.66524044331163,-7.405001912266016,4962.755613651592
180.0,-349.2056785626337,-9.23381299059838,8.665348197333515,4487.567665181588
181.0,63.49228154774755,-2.775005767121911,9.592843386344612,4003.1627332707867
181.0,184.03673691954464,-28.094128467142582,-14.05454403348267,4134.923148609698
182.0,-287.78156169038266,-14.121862232685089,-3.698761056177318,4551.991181818303
182.0,-125.95235070772469,6.757999219931662,13.29908424243331,4756.264517398085
183.0,259.4219003263861,-12.229472855105996,-11.919061158783734,5208.975667134393
183.0,-127.60912638809532,-19.608295467682183,-13.66933433804661,4726.543532450218
184.0,-257.7913039457053,-0.2505732970312238,9.604063086211681,4587.53519099718
184.0,205.72067686263472,-3.549165057949722,-4.072751051746309,4167.2134448271245
185.0,61.59241237025708,-24.93391300458461,-24.440246210433543,3974.380463211797
185.0,-350.70537844486535,-9.211373590864241,1.9597075767815113,3497.5993173606694
186.0,63.772774044424295,-3.1489957626909018,6.552304722368717,3018.7930156835355
186.0,180.70074615906924,-27.933312769047916,-24.780577106401324,3150.381395624485
187.0,-290.75478215515614,-23.77454401832074,-17.218499395996332,3565.3887439575046
187.0,-124.8004615213722,6.122216227464378,7.434921111911535,3777.145619348623
188.0,261.0524967070669,-16.12270870897919,-12.682000749744475,4229.063910294324
188.0,-134.46062310691923,-24.316829511895776,-29.563909149728715,3746.822510507889
189.0,-265.042969959788,2.9993997644633055,7.6667949091643095,3611.4007331123576
189.0,203.90308548416942,-6.881415918469429,0.6881415918469429,3188.0646275780164
190.0,62.91633695457131,-21.28751054778695,-21.246371648274362,2989.950907225255
190.0,-345.96692520100623,-0.5535051934421062,1.4024624833837152,2523.0692765568383
191.0,72.07535194605589,6.249372825957835,10.251065778546035,2047.860758637078
191.0,182.28646374028176,-15.543024215847254,-7.5882570100948215,2167.331862721592
192.0,-282.1754516568035,-11.997599057853222,-7.393782212398946,2588.816717777867
192.0,-113.74905715230852,7.4237014120444655,14.89976142346859,2811.236047942657
193.0,265.0205305600539,-8.740146196447313,3.5192458583042026,3255.7231576764025
193.0,-126.74146959837526,-23.30331662390381,-17.177360496483743,2767.120188065339
194.0,-252.35348941013217,1.2528664851561189,11.709626761265099,2640.094486070331
194.0,209.25488232076168,-5.078784139826894,2.1878414740785956,2216.0403197444975
195.0,63.44740274827927,-22.211265836842358,-22.263624436222017,2007.5969957141206
195.0,-348.8616077667102,-12.513705251738429,-7.23296651430428,1542.7610903214663
196.0,73.41797603014857,-2.5094728702679276,7.012312416918576,1069.2991056810133
196.0,182.5632163370028,-24.17097341362387,-23.69974601920694,1195.6478857840411
197.0,-280.6869714744389,-12.682000749744475,-12.020038457587361,1613.5087777832523
197.0,-99.58605602011085,6.4999461229890585,13.422500940971076,1841.1901471856982
198.0,260.0576833188534,-14.720246225595474,-1.9484878769144416,2269.704144208692
198.0,-133.3947516195476,-24.93017310462892,-16.47799920476973,1781.2208513962105
199.0,-253.0042320024222,5.823024231009185,11.593689862638712,1661.3757573161274
199.0,209.11650602240115,1.7988918786868453,4.44300114735961,1236.498813000042
200.0,60.174990287050605,-20.221639060415328,-14.738945725373924,1034.9256851882674
200.0,-343.06476283539087,-8.197860702872276,-2.0793843753635883,565.7963746464811
0.0,-379.65781395183876,-980.693395930808,-967.3887018384412,-346.79905294114724
101.0,-271.12965713767335,-999.942661002744,-995.0153428111225,-236.1316733523272
101.0,-738.6358510986902,-997.1152966362424,-993.4371050298214,183.28501702845097
102.0,-556.4167055576108,-973.228555619251,-967.0147118428722,417.7954437499866
102.0,-195.60985733242705,-998.3232843219303,-985.5870550228283,845.542761282064
103.0,-588.6995219751261,-1011.2334189689718,-1003.6021531093866,1333.3248228528537
103.0,-701.3378288405947,-983.9583285921253,-968.9071012204513,1219.7964197979309
104.0,-244.90173874842003,-988.2031150418334,-976.050310135819,787.5406528692693
104.0,-403.9148050644435,-1004.1650080527179,-995.8231612015516,577.388194559142
105.0,-798.0815608943813,-985.9068164690398,-982.864407855086,123.69719103444368
105.0,-381.2659709327854,-977.039513674099,-972.3253697799519,-343.79591327672824
106.0,-279.4397148392163,-1000.0286787017249,-992.56196844019,-242.70267757447436
106.0,-737.4764821124263,-995.1032304600812,-979.9285863898695,185.8244090983644
107.0,-554.2774827829562,-968.7444155723788,-956.101683772169,423.8353821784258
107.0,-197.76029980694875,-987.0437460555695,-980.7812835797668,844.4544503949583
108.0,-592.7236543274485,-998.0240923254751,-998.4261315707117,1334.285977141466
108.0,-696.1169285024516,-974.6123186028562,-959.1571820359677,1227.9980204007588
109.0,-237.63885303447023,-982.7653005062602,-966.233072752133,800.2600526185706
109.0,-396.8314345483668,-1003.0318183661439,-991.0734882578254,579.4301799349487
110.0,-795.1158202295192,-987.3504178519361,-970.0963894063607,129.434197566472
110.0,-378.1917731692083,-986.434142362792,-969.3147503156215,-347.8163057290949
111.0,-284.50353937922046,-1004.7072935462929,-1002.5138422222808,-244.2809153557755
111.0,-747.3909568949603,-999.7556660049595,-988.6874320860952,176.92344720382243
112.0,-554.7225308776833,-975.3640384939499,-965.8291635569185,417.70568615105003
112.0,-203.77031903574243,-997.0292789372616,-983.2084786510095,839.4542041542009
113.0,-589.5970979644917,-1002.9981592665426,-989.0838614813983,351.11302754003555
113.0,-700.0587830557488,-980.8841308285482,-969.7934575099498,246.76981877628714
114.0,-245.63101923977956,-991.3969896039926,-980.8673012787476,-191.15937638515607
114.0,-404.52066885726526,-1005.1373820411973,-991.7092712502927,-404.26635566027835
115.0,-803.9120649253018,-985.577705272939,-975.2948503447697,-859.7637308635749
115.0,-371.598329547327,-970.6891635493375,-968.3872551266104,-1312.6413061479107
116.0,-272.9173293164931,-994.6581823653542,-990.1871319683269,-1216.911086982116
116.0,-744.3466783310287,-992.3880630922504,-979.3526417966932,-797.39715920249
117.0,-545.8477482828312,-974.5636999034323,-965.7655852576718,-554.0194296860136
117.0,-195.83425132976845,-995.5033997553401,-983.5263701472431,-132.0764368851669
118.0,-593.078944823239,-1007.770271610003,-995.8343809014186,356.59198097512126
118.0,-685.8284637243487,-984.601591384504,-967.2914644395933,253.06407040171325
119.0,-236.90209274319932,-992.2870857934467,-975.9268934372813,-178.90746413031593
119.0,-410.4371905871667,-1015.2089326218702,-1005.0457544922829,-407.37795242341235
120.0,-800.7892484623007,-997.579044230748,-981.4694251716137,-858.1480940827169
120.0,-373.5617770240642,-990.9743809089996,-974.3935344554484,-1318.378312679939
121.0,-290.7529122051783,-1006.4762662253343,-1000.1801446499303,-1233.6321796840057
121.0,-751.8376979422756,-1008.4023147025146,-992.2777360435575,-808.9908490651287
122.0,-554.7300106775947,-988.3863701396622,-978.7056391043589,-560.0032696151175
122.0,-199.53675228590146,-1000.4999060961418,-989.4541115770116,-145.0127508318983
123.0,-588.7481406745501,-1004.2024070522748,-988.4592981887981,-633.1332733486779
123.0,-682.0474248691462,-973.0079015218653,-965.1036229655147,-717.6250931476243
124.0,-240.32410120265558,-983.8797906930558,-976.4467395311221,-1163.6511717131361
124.0,-408.52236180985346,-1001.5208987840451,-997.988563275896,-1392.2675161045045
125.0,-797.1615455052815,-987.062445555348,-979.8762277904898,-1837.3530098311603
125.0,-369.0551975774579,-977.6004986674525,-969.7822378100827,-2289.4639056245796
126.0,-291.7103265938349,-998.5177591196261,-998.5944270687178,-2221.8689538254403
126.0,-749.2048083734699,-988.7940192348324,-989.7832227731124,-1786.8755801292136
127.0,-545.1072480916046,-971.7438153368421,-974.0457237595692,-1533.1570272352546
127.0,-206.24239290645346,-993.7568664760329,-988.8856467837468,-1124.0531109822914
128.0,-602.1556820156984,-1001.9846463785507,-998.4897098699585,-639.9286715681665
128.0,-692.42190734623,-982.1108180140145,-971.3791750911623,-729.9705029013567
129.0,-245.94143093610182,-988.894996533636,-972.9013143731281,-1167.9483167622238
129.0,-414.37530524050817,-1002.8784824679606,-998.5607679691166,-1397.978343336843
130.0,-786.9478787262924,-981.6134113199078,-975.7024994399399,-1827.8574038436636
130.0,-363.0863172481768,-977.944569463376,-969.8719954090193,-2291.5283304001205
131.0,-287.03171174926683,-1000.1483555003069,-989.5027302764356,-2215.8738941964693
131.0,-742.0541196581908,-996.9245617385022,-982.2510642623529,-1787.1037140265107
132.0,-541.5132042341866,-973.2360354191624,-960.2941116224974,-1533.0747494362295
132.0,-199.32357798842713,-988.4574282388203,-976.0278707360849,-1119.524092135951
133.0,-599.3844161485322,-996.8123647398315,-986.4995906120166,-641.563007848803
133.0,-679.9082020944916,-972.0766664328985,-954.7777591878548,-721.5033694016747
134.0,-239.04879531776533,-984.818505581934,-981.6040615700185,-1162.9667700212449
134.0,-420.1123117725365,-1010.1077090823092,-1002.715796819888,-1405.3010674500838
135.0,-793.1785520524718,-992.1113104955293,-980.1941192867234,-1830.8717632079497
135.0,-362.43557465588674,-981.8041462176479,-971.3791750911623,-2287.130208052229
136.0,-294.0889029656537,-1000.2717721988447,-997.5135959815234,-2217.1641596811824
136.0,-745.210595220793,-999.3854159093462,-985.97600461822,-1789.3177348002791
137.0,-536.5166978933848,-979.3283324469812,-960.275412122719,-1520.4712865855545
137.0,-207.58875689050183,-998.2971050222404,-991.174465556629,-1126.2222529565915
138.0,-603.6666015977971,-992.3918029922061,-979.9435459896922,-641.5966669484042
138.0,-677.6493025212549,-970.2964740539901,-958.2820454463363,-715.4746506731026
139.0,-238.93659831909463,-987.3130188523792,-970.8181900978088,-1161.059421043843
139.0,-423.02195393806323,-1015.4856852185912,-1004.5072088986635,-1412.7584279617295
140.0,-790.8560741799884,-991.3857699041255,-980.1716798869893,-1834.4919863650575
140.0,-358.91258889762685,-988.098397843074,-972.5834228768945,-2284.2542249863036
141.0,-296.77789103379473,-1008.6416682996787,-997.1470857858658,-2223.9520781007595
141.0,-750.409056159202,-1004.8905486441217,-985.818928820081,-1795.8775193225592
142.0,-545.825308883097,-982.6418838077225,-974.4571127546951,-1528.9832988847047
142.0,-208.62844907818362,-1005.7208064342849,-996.0625147987157,-1129.7564584147185
143.0,-615.3650086591952,-1009.1951734931208,-1000.823407442309,-658.5870324471034
143.0,-690.3799219704233,-993.1809218828566,-981.8471550671384,-728.7438157158904
144.0,-235.67540555773303,-997.7249003290199,-978.2157122101635,-1159.5260620620102
144.0,-424.46555532095954,-1015.2575513212942,-1012.9893019981682,-1416.4945880174637
145.0,-805.6473785047419,-997.1489557358436,-983.9975975416601,-1836.9603203358129
145.0,-359.3351975926198,-989.5719184256159,-972.8489557737485,-2278.9248675494455
146.0,-302.6906728637405,-1011.158620969858,-995.5314490050077,-2225.6163335810415
146.0,-756.7070476845838,-1003.331010362599,-986.6529265101999,-1795.447430827655
147.0,-531.714666350279,-979.2871935474686,-970.1188288060948,-1511.660082289949
147.0,-205.2999381176196,-1000.9374743909575,-993.538082328625,-1126.0876165581867
148.0,-620.0398836038075,-1013.1108487467282,-1001.9790365286171,-662.5812455997802
148.0,-685.8658627239056,-988.2068549417891,-972.721799175255,-717.6063936478458
149.0,-232.06640210049227,-995.2116875587963,-977.340575620532,-1153.822714629583
149.0,-434.8587372978218,-1013.9186671371572,-999.2489095609635,-1418.6113713923842
150.0,-794.6707721347921,-987.61595074879,-967.9571666317061,-1829.6450760224834
150.0,-348.3997301221825,-981.2132420246489,-971.816743385978,-2273.6441288120113
151.0,-293.3708421741612,-997.470587132033,-991.006170058623,-2219.520296653267
151.0,-756.2246005902998,-992.6087171896361,-980.2689172858372,-1795.3202742291614
152.0,-528.3711957898922,-977.9894482628442,-957.8556968513876,-1502.325292000547
152.0,-198.40356259932742,-997.7286402289756,-982.4044001605362,-1123.346269890666
153.0,-626.390233728569,-1004.2435459517874,-992.8200215371326,-671.8748969896697
153.0,-676.5572517341934,-975.2219222956337,-961.6853544060141,-711.5814148192294
154.0,-220.92150023253635,-975.6707102903165,-965.5524109601974,-1144.8319951361045
154.0,-427.5509727844037,-996.1466625477187,-984.9400523304939,-1412.511594564654
155.0,-785.8633077391423,-986.4042231631465,-972.4338268786669,-1828.6278232345358
155.0,-338.9938817336224,-980.3007064354606,-966.2555121518672,-2266.313924898859
156.0,-301.76691757468507,-1002.3997752736323,-987.8609141958877,-2229.8125013313256
156.0,-760.914435134735,-998.555158119183,-984.7979361321777,-1797.3323404053226
157.0,-531.183600556571,-972.6526110260747,-966.3826687503606,-1508.9860538216308
157.0,-203.77405893569812,-990.9108026097529,-988.593934587203,-1123.3238304909319
158.0,-625.5263168388046,-1005.5637306361459,-999.3012681603432,-671.8187984903343
158.0,-682.12222286826,-996.61415004218,-984.4576052362099,-721.1331193060614
159.0,-229.0557826361619,-984.3210988878272,-978.1409142110497,-1154.4098789226264
159.0,-437.91797546157613,-1007.0671704183333,-992.199198144488,-1430.1340031558648
160.0,-787.6584597178735,-990.981860708911,-977.0862624235451,-1834.6602818630636
160.0,-350.94286209205166,-994.6133035658859,-989.244677179493,-2272.0471915309317
161.0,-306.3221157207154,-1006.805377421435,-988.3695405898616,-2233.1896309913136
161.0,-764.628155790735,-996.1840615472756,-979.4685786953196,-1804.419450821355
162.0,-525.9963593180291,-973.4192905169912,-962.7848849929869,-1507.9164424343035
162.0,-199.15902239037678,-999.9314413028769,-988.5041769882664,-1123.709040186368
163.0,-637.3817996983416,-1010.5340576772578,-996.3280476955697,-684.2016072436236
163.0,-673.9393217652105,-981.1608834252693,-960.9336345149204,-709.258936946746
164.0,-228.25918394559994,-994.1794751710258,-986.3836537133902,-1151.8779666526243
164.0,-444.76199238048866,-1009.3485093913041,-1005.718936484307,-1434.0683779092506
165.0,-799.9627305720933,-993.1360430833884,-985.0223301295191,-1843.3106704605743
165.0,-350.16496290126815,-980.2371281362139,-972.4600061783567,-2271.0000195433386
166.0,-307.37302760826424,-1007.4860392133705,-1000.2960815485567,-2239.2594886193983
166.0,-771.116882213857,-996.8198445397429,-992.4273320417851,-1812.7856070222333
167.0,-530.9479868593626,-988.5135267381556,-977.2021993221715,-1515.9759268388152
167.0,-208.46015358017758,-1007.1195290177129,-1003.5423147100955,-1129.6218220163137
168.0,-645.7666553989984,-1013.2380053452216,-1007.1625378672034,-689.587063179817
168.0,-691.8758819526993,-991.6101639014669,-980.7513643801212,-722.0830538948067
169.0,-225.54027667781338,-993.0874243839644,-982.2061854628846,-1148.732710789889
169.0,-441.0894106240012,-1003.1066163652577,-990.9238922595978,-1429.8161116596311
170.0,-790.1941118878312,-981.1795829250477,-978.9150735018775,-1828.1827751398087
170.0,-344.2970598707907,-984.8746040812694,-981.2599907740951,-2260.1954485713504
171.0,-307.0476563121192,-1006.7829380217008,-1001.6723647322506,-2235.7626821608283
171.0,-765.8137040766887,-1002.4184747734107,-988.6724724862725,-1807.493648584932
172.0,-520.8614766788669,-977.630417867098,-978.9898715009913,-1496.9286163644865
172.0,-205.20644061872736,-1001.3675628858618,-996.0924339983612,-1125.2461390681565
173.0,-640.0633079665713,-1011.0800830707885,-998.953457464464,-681.1386291799136
173.0,-668.8829770251177,-979.7472012420185,-975.134034646675,-705.5751354903914
174.0,-219.39562105061486,-990.2039615181275,-981.0580361764878,-1141.3389285774902
174.0,-444.9302878784947,-1007.0073320190422,-992.5918876398355,-1425.451648411341
175.0,-788.5373362074606,-985.0802985788323,-972.6507410760969,-1822.606584305875
175.0,-333.26435500150546,-984.2238614889793,-967.7178130345419,-2249.3646982996725
176.0,-305.9369060252793,-1011.6485478640534,-1000.243722949177,-2235.69162406167
176.0,-775.399067663122,-998.6449157181196,-986.7314644092694,-1804.6662842184305
177.0,-516.2277406337671,-982.611964608077,-967.1717876410112,-1490.8064001370221
177.0,-200.79335867101327,-995.8025917517953,-986.9147195070982,-1123.129355693236
